TimeStamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,h_d,psi_dot_d,psi_dot_hat,tau_LW,tau_RW,theta_dot_LW,theta_dot_RW,theta_dot_hat,theta_eq,theta_hat,v_d,v_hat,
133176,-2.26225424,-0.49633816,6.17941761,-0.02084999,0.32410929,0.09911174,0.07000000,-0.00183159,0.01930527,0.11279295,-0.11279295,6.49262476,-6.45771837,0.31280369,-0.01229746,0.35232168,0.66300368,0.51723790,
133188,-2.09130692,-0.62997192,7.18817997,-0.23095568,0.35381985,0.09005201,0.07000000,-0.00183159,-0.02804340,0.11279295,-0.11279295,6.94641066,-6.56243801,0.35221446,-0.01229746,0.39706829,0.68253970,0.54151648,
133201,-1.53482449,-0.31506753,9.29474545,-0.01592045,0.13811848,0.06940116,0.07000000,-0.00183159,-0.03108972,0.11279295,-0.11279295,7.55727577,-7.33038282,0.14643560,-0.01229746,0.30306876,0.69963372,0.57835996,
133213,-0.92835343,-0.18287359,11.73079491,0.03990345,-0.23333023,-0.03012257,0.07000000,-0.00183159,-0.03603714,0.11279295,-0.11279295,8.01106167,-7.90634155,-0.21834289,-0.01229746,0.20779461,0.69963372,0.58981574,
133225,-0.52392137,-0.23718399,13.04967785,0.07560942,-0.71949100,-0.07062487,0.07000000,-0.00183159,0.01433970,0.09399486,-0.09861347,8.13323402,-8.30776691,-0.69928288,-0.01229746,0.13951018,0.69963372,0.57313639,
133237,-0.43434146,-0.22698031,12.61186695,0.08093867,-1.00047576,-0.04051461,0.07000000,-0.00183159,0.01692861,0.02879230,-0.02546843,8.42994022,-8.56956673,-0.98810321,-0.01229746,0.05408458,0.69963372,0.57239032,
133249,-0.70643562,-0.35598713,11.17251205,-0.05482398,-1.05216956,-0.03558505,0.07000000,-0.00183159,-0.03888547,-0.03673491,0.03895335,8.95353889,-8.81391239,-1.04954398,-0.01229746,0.05079264,0.69963372,0.59694403,
133261,-1.53465688,0.04697823,8.93469238,0.05962167,-0.65740526,-0.05583620,0.07000000,-0.00183159,0.00047798,-0.04540563,0.03670299,8.74409962,-8.81391239,-0.67330950,-0.01229746,0.09548237,0.69963372,0.61763620,
133273,-1.95950878,0.06470768,6.80358267,0.01432306,0.10880762,-0.15962334,0.07000000,-0.00183159,-0.12009405,0.00728913,-0.00707746,8.16814137,-7.81907511,0.07741863,-0.01229746,0.18443713,0.71794868,0.61501533,
133285,-2.46211576,-0.08059228,6.35428953,0.05589119,0.74405420,-0.20292351,0.07000000,-0.00183159,-0.13117477,0.09242052,-0.11279295,7.36528921,-7.03367710,0.71785069,-0.01229746,0.31894785,0.71794868,0.60331839,
133297,-2.53974175,-0.34971619,6.76710844,0.07001372,0.93324262,-0.11166009,0.07000000,-0.00183159,-0.11514197,0.11279295,-0.11279295,7.08603668,-6.73697090,0.92524976,-0.01229746,0.38851151,0.71794868,0.59717453,
133309,-2.15997148,-0.79750115,8.84781170,-0.17006896,0.73765910,-0.01213636,0.07000000,-0.00183159,-0.06737982,0.11279295,-0.11279295,7.55727577,-7.13839674,0.74520659,-0.01229746,0.31350937,0.73504269,0.61668599,
133321,-1.09745622,-0.59892344,11.06533718,-0.25520378,0.36714298,0.05727712,0.07000000,-0.00183159,-0.16061682,0.11279295,-0.11279295,8.36012745,-7.41764927,0.38190091,-0.01229746,0.21302165,0.73504269,0.63023287,
133332,-0.65120798,0.00212919,12.64249134,-0.08093728,0.01194850,-0.09900313,0.07000000,-0.00183159,-0.20259468,0.11279295,-0.11279295,8.53466034,-7.71435547,0.02652654,-0.01229746,0.12544329,0.74969471,0.62112397,
133345,-1.03179967,-0.16567148,12.91798592,0.29357573,-0.34830880,-0.19759426,0.07000000,-0.00183159,-0.11568122,0.04346991,-0.08093974,8.55211353,-8.34267426,-0.33339661,-0.01229746,0.28831783,0.77533579,0.61829358,
133357,-1.36405647,-0.59891504,11.56008244,0.15141800,-0.52470690,-0.25448397,0.07000000,-0.00183159,-0.15273194,0.11279295,-0.11279295,9.04080582,-8.72664642,-0.51704109,-0.01229746,0.26313692,0.77533579,0.63753605,
133368,-1.49996841,-0.94060642,9.39751816,-0.02058354,-0.34191367,-0.15456054,0.07000000,-0.00183159,-0.10398539,0.08977321,-0.11279295,9.05825901,-8.76155281,-0.34888333,-0.01229746,0.22880334,0.79487181,0.65234852,
133381,-1.96031570,0.08623626,7.40502882,-0.02764480,-0.34151399,-0.25208583,0.07000000,-0.00183159,-0.16291621,0.08576446,-0.10364872,9.86111069,-9.40732479,-0.34233209,-0.01229746,0.26617837,0.81318676,0.70800787,
133393,-1.87387788,1.18729675,6.90611887,0.10265537,-0.31167018,-0.23529869,0.07000000,-0.00183159,-0.21875277,0.10673413,-0.11279295,10.55924225,-9.89601707,-0.31343824,-0.01229746,0.32050544,0.81318676,0.75543314,
133404,-1.46026266,0.36594251,8.11297417,0.08720054,-0.25331491,-0.15802456,0.07000000,-0.00183159,-0.09828068,0.11279295,-0.11279295,10.78613472,-10.57669544,-0.25603539,-0.01229746,0.31408370,0.81562877,0.79439384,
133417,-0.82615024,-0.64472157,10.19662571,-0.21936454,-0.64314950,-0.13124508,0.07000000,-0.00183159,-0.17839268,0.11279295,-0.11279295,11.62389278,-10.83849430,-0.62780714,-0.01229746,0.15988880,0.81562877,0.80797786,
133429,-0.24231739,-0.21541159,11.73141861,-0.15141664,-0.95384473,-0.11445795,0.07000000,-0.00183159,-0.24091679,0.03783428,-0.07120743,12.09513187,-11.11774731,-0.94067037,-0.01229746,0.00977993,0.81562877,0.81273317,
133440,-0.68032134,0.42764896,12.56116676,0.03537358,-1.19419408,-0.24369226,0.07000000,-0.00183159,-0.28161252,-0.07273504,0.02479021,12.46165085,-11.50171947,-1.18375564,-0.01229746,0.03466453,0.83516479,0.82279009,
133453,-1.32936776,-0.17727995,12.25925064,0.17659871,-1.11798573,-0.31137374,0.07000000,-0.00183159,-0.21498664,-0.07730030,0.02131277,12.07767868,-11.50171947,-1.11991847,-0.01229746,0.17852142,0.83516479,0.81304091,
133465,-1.90936470,-1.07999110,10.23354244,0.24614543,-0.53123522,-0.23449931,0.07000000,-0.00183159,-0.13032512,0.01195539,-0.05319593,10.97812080,-10.75122833,-0.55411190,-0.01229746,0.31654602,0.83516479,0.78568870,
133476,-2.15873289,-1.22826242,7.54409742,0.02844556,-0.01589683,-0.15456054,0.07000000,-0.00183159,-0.16712688,0.11279295,-0.11279295,10.03564358,-9.47713757,-0.03701192,-0.01229746,0.33009791,0.85103786,0.74066103,
133489,-1.99317682,-0.69219339,5.95930099,0.03657266,0.36447838,-0.14323591,0.07000000,-0.00183159,-0.13417107,0.11279295,-0.11279295,9.75639057,-9.33751106,0.34856048,-0.01229746,0.34306511,0.85347986,0.75403845,
133501,-1.56430042,0.49648350,6.46266556,0.00965995,0.29293317,-0.13697402,0.07000000,-0.00183159,-0.11623537,0.11279295,-0.11279295,10.73377514,-10.36725616,0.29488996,-0.01229746,0.31001818,0.85347986,0.82637513,
133512,-0.89987409,0.67502689,8.68659019,0.05788966,0.04525631,0.01664159,0.07000000,-0.00183159,-0.10132219,0.11279295,-0.11279295,11.20501423,-10.76868153,0.05516104,-0.01229746,0.25201124,0.85470080,0.84139836,
133525,-0.72896081,-0.40160546,11.75354767,-0.22376116,-0.35030726,0.02783302,0.07000000,-0.00183159,-0.10585852,0.11279295,-0.11279295,11.97295856,-11.36209297,-0.33433986,-0.01229746,0.13446462,0.85592186,0.86358178,
133537,0.06318716,-0.51832712,12.99472332,-0.18112718,-0.86817712,-0.01453452,0.07000000,-0.00183159,-0.20249136,0.05087389,-0.06989457,12.44419765,-11.51917267,-0.84663236,-0.01229746,0.01786532,0.85592186,0.84850687,
133549,0.03521166,-0.33580917,12.76167488,0.02644709,-1.13703787,-0.17134768,0.07000000,-0.00183159,-0.21174140,-0.05721704,0.01702527,12.58382416,-11.85078526,-1.12499166,-0.01229746,-0.01472975,0.85714281,0.84523463,
133561,-1.15093005,-0.93674690,11.67474461,0.21430315,-1.01672995,-0.26354370,0.07000000,-0.00183159,-0.18220338,-0.09454283,0.05159954,12.47910404,-11.97295856,-1.02063215,-0.01229746,0.13598426,0.86080587,0.85384130,
133573,-2.90989709,-1.29479814,9.83340073,0.13689579,-0.36962584,-0.31270605,0.07000000,-0.00183159,-0.15254335,-0.00066609,-0.03451231,11.36209297,-11.08284092,-0.39508301,-0.01229746,0.29948372,0.86080587,0.82507145,
133585,-2.60978127,-1.34043860,7.23774529,0.00792795,0.24496993,-0.23330022,0.07000000,-0.00183159,-0.21920741,0.11279295,-0.11279295,10.57669544,-9.86111069,0.21976179,-0.01229746,0.34123188,0.85714281,0.79545850,
133597,-2.39544964,-0.08305654,6.34143353,0.17579933,0.67770505,-0.27846563,0.07000000,-0.00183159,-0.26393092,0.11279295,-0.11279295,10.10545635,-9.33751106,0.65979266,-0.01229746,0.42375922,0.83882785,0.79106528,
133609,-0.96720707,0.75423169,6.97693872,0.04376715,0.53861165,-0.20931859,0.07000000,-0.00183159,-0.15090752,0.11279295,-0.11279295,10.90830803,-10.48942852,0.54331863,-0.01229746,0.29924592,0.83882785,0.85661268,
133620,-0.46888363,0.55438709,9.64979744,-0.07614096,0.22258709,-0.02852380,0.07000000,-0.00183159,-0.20792142,0.11279295,-0.11279295,11.69370556,-10.75122833,0.23524091,-0.01229746,0.15992956,0.81562877,0.87307322,
133633,0.22999069,0.01848049,11.80354309,-0.27425581,-0.21427815,-0.12085306,0.07000000,-0.00183159,-0.32757089,0.09626719,-0.11279295,12.42674446,-11.03048134,-0.19655687,-0.01229746,-0.07098651,0.81562877,0.87874573,
133645,1.10289860,-0.08327642,12.58067417,0.05642413,-0.68791521,-0.21598016,0.07000000,-0.00183159,-0.34825152,-0.07012986,0.00607735,12.91543674,-11.62389278,-0.66848195,-0.01229746,-0.04868304,0.81562877,0.88400185,
133656,0.26467860,-0.28229058,12.81687355,0.22216380,-0.86018324,-0.27486837,0.07000000,-0.00183159,-0.22348860,-0.08896697,0.02025743,12.65363693,-11.97295856,-0.85214925,-0.01229746,0.13207291,0.81318676,0.87334371,
133669,-0.79573983,-1.17073679,10.96005058,0.20137972,-0.45462734,-0.24715626,0.07000000,-0.00183159,-0.21430871,0.01065231,-0.05340169,12.04277229,-11.43190670,-0.46995082,-0.01229746,0.20904550,0.81196582,0.85859138,
133681,-1.18007016,-1.81312108,8.00976181,-0.04762949,0.20486735,-0.15882395,0.07000000,-0.00183159,-0.07394571,0.07702364,-0.11279295,10.48942852,-10.33234882,0.17853251,-0.01229746,0.17028683,0.81196582,0.80696344,
133692,-1.00809574,-1.30455077,5.79561758,-0.00979179,0.44694853,-0.08954371,0.07000000,-0.00183159,-0.04278049,0.10500523,-0.11279295,10.61160183,-10.52433586,0.43632841,-0.01229746,0.20223925,0.81318676,0.83851337,
133705,-1.20748436,-0.10788023,5.96795940,0.14302443,0.46986425,-0.09407356,0.07000000,-0.00183159,0.03343006,0.11279295,-0.11279295,11.04793453,-11.36209297,0.46860123,-0.01229746,0.23634221,0.81318676,0.88950127,
133717,-0.37121725,-0.19236954,7.54619598,0.06468446,0.17355800,0.02636747,0.07000000,-0.00183159,0.06681667,0.11279295,-0.11279295,11.95550537,-12.25221157,0.18521103,-0.01229746,0.16165909,0.81318676,0.93640190,
133729,-0.65706706,-0.73763955,10.91811752,-0.17872901,-0.25491369,0.17598616,0.07000000,-0.00183159,0.07795237,0.11279295,-0.10933205,12.60127735,-12.68854332,-0.23754054,-0.01229746,0.22421265,0.83028078,0.94544244,
133741,-0.62860912,-0.08724912,13.18842316,-0.24281324,-0.77424902,0.17105661,0.07000000,-0.00183159,-0.06149841,0.11279295,-0.11279295,13.35176849,-12.77581024,-0.75268751,-0.01229746,0.26192781,0.83272278,0.93811989,
133753,-0.16777316,0.86814016,13.37538338,0.16967069,-1.24295664,0.06393868,0.07000000,-0.00183159,-0.09249350,0.10890521,-0.11279295,13.77064800,-13.36922169,-1.22291279,-0.01229746,0.14040756,0.83272278,0.94085020,
133764,-0.20967720,0.21279882,11.60987473,0.37831080,-1.62199950,-0.02545948,0.07000000,-0.00183159,-0.00831123,0.00738748,-0.02534331,13.92772770,-14.01499367,-1.60567236,-0.01229746,0.08973711,0.84859586,0.94226599,
133777,-0.95606118,-1.56465042,9.99504948,0.01005965,-1.58656001,-0.04717617,0.07000000,-0.00183159,0.04241817,-0.03689161,0.03386611,14.43387318,-14.67821884,-1.58761108,-0.01229746,0.05935133,0.84981680,0.98815852,
133789,-1.78401220,-1.75776315,8.48774815,-0.06188522,-1.16608226,0.01544251,0.07000000,-0.00183159,0.08411211,-0.04316802,0.04972691,14.36405945,-14.71312523,-1.18353081,-0.01229746,0.13628820,0.84981680,1.01762795,
133800,-1.94009078,-0.53197074,7.53061533,0.03417450,-0.74440521,0.00944711,0.07000000,-0.00183159,-0.02241184,0.03050677,-0.01411507,13.84046078,-13.73574162,-0.76217377,-0.01229746,0.17770685,0.86568987,0.99259597,
133813,-1.45169914,0.11543208,7.36263752,0.38017604,-0.23159823,-0.10846255,0.07000000,-0.00183159,-0.17774317,0.06750108,-0.07045096,13.08996964,-12.54891777,-0.25269979,-0.01229746,0.17162974,0.86568987,0.95761669,
133825,-1.08062446,-0.05167272,8.54924202,-0.06947939,-0.02628887,-0.15136300,0.07000000,-0.00183159,-0.01129270,0.07807903,-0.11024070,12.58382416,-12.68854332,-0.03527570,-0.01229746,0.15188968,0.86568987,0.96019524,
133837,-0.57883090,-0.31470278,9.78255558,0.10611938,-0.40266716,-0.01893115,0.07000000,-0.00183159,-0.00407076,0.09697880,-0.09671372,13.07251644,-13.10742283,-0.38809845,-0.01229746,0.13524182,0.86813188,0.96788472,
133849,0.11481752,-0.61595571,10.80887318,-0.05135994,-0.75040066,0.03662628,0.07000000,-0.00183159,0.03998315,0.06522664,-0.06448101,13.28195572,-13.40412903,-0.73586762,-0.01229746,0.07364547,0.88400483,0.96067649,
133861,0.18918003,0.15400179,11.22624969,-0.22362794,-1.02712202,-0.01173666,0.07000000,-0.00183159,-0.05046789,0.01251802,-0.00469023,14.10226059,-13.85791397,-1.01553512,-0.01229746,0.08700108,0.88400483,0.98788118,
133873,0.21202177,0.81322581,11.12663364,0.06082076,-1.18406844,-0.04237985,0.07000000,-0.00183159,0.03088707,-0.00385506,-0.00617259,13.98008728,-14.17207336,-1.17705035,-0.01229746,0.00073887,0.88400483,0.98290974,
133885,0.11080418,0.32763577,10.07769871,0.11451295,-0.97049868,-0.11912104,0.07000000,-0.00183159,-0.02475433,-0.05459736,0.05895158,13.99754047,-14.01499367,-0.97870433,-0.01229746,-0.08956705,0.88400483,0.99269009,
133897,-1.31367087,-0.39794222,9.63919258,-0.11104755,-0.63182491,-0.11232626,0.07000000,-0.00183159,-0.04150818,-0.09645285,0.08935468,13.50884819,-13.47394180,-0.64559901,-0.01229746,0.02185341,0.88400483,0.97885174,
133909,-1.17895138,0.85155833,9.31714249,0.06548385,-0.11768550,-0.08208276,0.07000000,-0.00183159,-0.16639896,-0.01650769,0.00814463,13.21214199,-12.56637096,-0.13861740,-0.01229746,0.08361292,0.88400483,0.97160286,
133921,-0.96320254,1.47131026,8.77640247,-0.01232320,0.54394090,-0.21091735,0.07000000,-0.00183159,-0.25094029,0.03719269,-0.06800283,11.58898640,-10.71632195,0.51740980,-0.01229746,0.11752006,0.88400483,0.88931954,
133933,-1.02648127,1.66306686,9.08459568,0.22842565,0.56898838,-0.21078414,0.07000000,-0.00183159,-0.32630342,0.08138000,-0.11279295,11.20501423,-10.05309677,0.56718910,-0.01229746,0.29844725,0.88400483,0.85318255,
133945,0.14262608,1.24338830,9.20164299,0.09919135,0.55593169,-0.07155749,0.07000000,-0.00183159,-0.11820041,0.11279295,-0.11279295,10.96066761,-10.57669544,0.55628604,-0.01229746,0.24364349,0.89987791,0.86295855,
133957,0.54569733,0.31558666,9.62344646,-0.30356669,0.08482599,-0.06063253,0.07000000,-0.00183159,-0.17795935,0.11279295,-0.11279295,11.83333206,-10.96066761,0.10351726,-0.01229746,0.02319908,0.90109885,0.87633777,
133969,1.07190824,-0.06826582,9.91539001,-0.05962029,-0.23692746,0.00731541,0.07000000,-0.00183159,-0.17992693,0.00685194,-0.04037440,12.47910404,-11.67625237,-0.22363707,-0.01229746,-0.08058798,0.90109885,0.90326005,
133980,0.67412496,-0.17287171,10.90210152,-0.03177497,-0.45822459,-0.11952075,0.07000000,-0.00183159,-0.26527286,-0.07080276,0.03501332,13.10742283,-12.07767868,-0.44911319,-0.01229746,-0.11196054,0.91941392,0.92531055,
133993,0.12519902,-0.18928470,11.41216850,0.24041647,-0.36269775,-0.18866774,0.07000000,-0.00183159,-0.06723973,-0.10854932,0.05545007,12.81071663,-12.68854332,-0.36616394,-0.01229746,0.08060999,0.91941392,0.94360113,
134005,-0.23716202,-0.73279321,10.72318172,0.10718523,0.03593013,-0.18267234,0.07000000,-0.00183159,-0.07524833,0.02434805,-0.03657081,11.76351929,-11.65879917,0.02046809,-0.01229746,0.06283812,0.91941392,0.89398789,
134016,-0.57446283,-1.24232769,9.03152752,0.13183302,0.55153507,-0.03745029,0.07000000,-0.00183159,-0.05780829,0.03180302,-0.04515461,10.55924225,-10.36725616,0.53095973,-0.01229746,0.09838276,0.93528688,0.83780211,
134029,-1.21755493,-0.54686272,8.02074909,0.04430008,0.64999294,-0.10006898,0.07000000,-0.00183159,-0.05981134,0.07993126,-0.08857746,10.36725616,-10.22762966,0.64557004,-0.01229746,0.17747396,0.93650794,0.83386719,
134041,-0.49428678,0.25308704,7.63590288,0.24334756,0.73526102,-0.00587449,0.07000000,-0.00183159,-0.03716410,0.11279295,-0.11279295,10.45452213,-10.38470936,0.73196805,-0.01229746,0.17770705,0.93650794,0.84974796,
134052,0.19698212,-0.15638763,8.38187313,-0.07933852,0.53954428,0.07552980,0.07000000,-0.00183159,0.04545522,0.11279295,-0.11279295,10.82104111,-10.90830803,0.54734027,-0.01229746,0.11977445,0.93894994,0.86958981,
134065,0.16809793,-0.29515618,10.42094707,-0.14662032,0.12253042,0.14547621,0.07000000,-0.00183159,-0.07534219,0.10567276,-0.09397236,11.83333206,-11.29228020,0.13920033,-0.01229746,0.13607137,0.93894994,0.89168459,
134077,0.60241646,0.23398036,11.37764931,-0.12796791,-0.34417865,0.00118677,0.07000000,-0.00183159,-0.05489367,0.07934451,-0.09160591,12.42674446,-12.14749146,-0.32515791,-0.01229746,0.03131469,0.93894994,0.91149354,
134088,1.04043567,0.36069486,11.35703850,0.13050069,-0.67099482,-0.09234156,0.07000000,-0.00183159,-0.15505095,-0.00429626,-0.00615296,12.96779633,-12.39183807,-0.65721166,-0.01229746,-0.06726342,0.93894994,0.91611964,
134101,0.84966964,-0.49950975,11.09004784,0.15528171,-0.81555068,-0.12818077,0.07000000,-0.00183159,-0.00216106,-0.08921892,0.05753347,12.96779633,-13.08996964,-0.80925584,-0.01229746,-0.07062452,0.93894994,0.93112004,
134113,0.02150238,-1.47057211,10.27194118,-0.07400925,-0.44223684,-0.09314096,0.07000000,-0.00183159,-0.08171843,-0.08453944,0.08214871,12.79326344,-12.54891777,-0.45681423,-0.01229746,-0.06713330,0.93894994,0.93072069,
134124,-0.19645104,-1.18129635,8.78043652,-0.07560804,0.06950440,-0.09394035,0.07000000,-0.00183159,-0.09849116,-0.06791667,0.05086075,11.86823845,-11.55408001,0.04876721,-0.01229746,-0.05480920,0.93894994,0.89612794,
134137,-0.93205351,-0.55014694,8.15856361,0.15181769,0.72726709,-0.14643344,0.07000000,-0.00183159,-0.20013160,-0.03400992,0.01478946,10.73377514,-10.00073624,0.70077783,-0.01229746,0.06529552,0.93894994,0.84342051,
134149,-2.13671732,-0.51759225,8.82703209,0.10412091,1.23914146,-0.16748399,0.07000000,-0.00183159,-0.29216897,0.05898898,-0.09525230,9.86111069,-8.77900600,1.21831942,-0.01229746,0.26301947,0.93894994,0.80306143,
134161,-0.95760757,-0.13881440,8.71928024,0.05189426,1.47136343,-0.16135536,0.07000000,-0.00183159,-0.24721190,0.11279295,-0.11279295,9.18043232,-8.29031372,1.46183300,-0.01229746,0.23477621,0.93650794,0.77705550,
134173,-0.34917027,-0.17707191,9.47399807,-0.01632014,1.27151668,-0.03958199,0.07000000,-0.00183159,-0.12715793,0.11279295,-0.11279295,9.18043232,-8.65683270,1.27923286,-0.01229746,0.16044278,0.93528688,0.77708644,
134185,-0.07535387,-0.37487566,10.47342968,-0.23002307,0.80334210,0.01171204,0.07000000,-0.00183159,-0.15670471,0.11279295,-0.11279295,10.12290955,-9.33751106,0.82192624,-0.01229746,0.08113898,0.93528688,0.80406302,
134197,0.50890148,-0.39708078,10.66655254,-0.02990970,0.37700212,-0.01320221,0.07000000,-0.00183159,-0.16478971,0.07635760,-0.10384586,10.82104111,-10.10545635,0.39438909,-0.01229746,0.03487639,0.93284488,0.82734346,
134209,0.55280060,-0.54765242,10.99175835,-0.00632779,0.06683977,-0.14350235,0.07000000,-0.00183159,-0.20394115,0.02483939,-0.05525931,11.39700031,-10.66396141,0.07962105,-0.01229746,-0.00763677,0.93528688,0.84658045,
134220,-0.00675255,-0.74567997,10.91060829,0.18312705,-0.12834400,-0.09700466,0.07000000,-0.00183159,-0.00370456,-0.02058655,-0.01851506,11.48426628,-11.58898640,-0.12026664,-0.01229746,0.09567904,0.93528688,0.86991161,
134232,-0.51102591,-0.92753762,10.29725647,-0.07454218,-0.02189224,-0.01733238,0.07000000,-0.00183159,-0.00144754,0.04412680,-0.04358410,11.65879917,-11.65879917,-0.02588786,-0.01229746,0.10227497,0.94993889,0.88641876,
134245,-1.33062041,-0.71937495,9.52559662,-0.11544420,0.23511082,0.04928325,0.07000000,-0.00183159,0.02185548,0.05562769,-0.05434784,11.27482700,-11.29228020,0.22486947,-0.01229746,0.18095621,0.94993889,0.87695235,
134257,-1.39445329,-0.45454958,9.12372875,0.01765384,0.30066061,0.00425109,0.07000000,-0.00183159,0.01940987,0.11279295,-0.10925863,11.37954712,-11.46681309,0.29763457,-0.01229746,0.22336659,0.94993889,0.89312243,
134268,-0.93065882,-0.64011037,8.59511662,0.08453592,0.25256413,0.03009795,0.07000000,-0.00183159,-0.00467958,0.11279295,-0.11279295,11.48426628,-11.46681309,0.25448564,-0.01229746,0.19121598,0.95238090,0.89383554,
134281,0.34957793,-0.82206458,9.16752338,0.02338278,-0.05440066,0.07672888,0.07000000,-0.00366300,0.03304654,0.11279295,-0.11279295,12.21730518,-12.28711796,-0.04232654,-0.01229746,0.09810925,0.96825397,0.93037498,
